Sentence,Two_Entity,Predict,Label,idx

he was making his fourth ascent of the mountain . [SEP] making,"[[he], [his]]",per:other_family,no_relation,6666
"ben brad ##lee , former washington post executive editor who remained friends with bu ##ch ##wald after they met in paris in 1950 , said in an interview that bu ##ch ##wald was ` ` the humor ##ist of his generation . ' ' [SEP] said","[[bu, ##ch, ##wald], [bu, ##ch, ##wald]]",per:other_family,no_relation,20548
"sm ##its , last seen measuring the dr ##apes at 1600 pennsylvania avenue as president - elect matthew santos in ` ` the west wing , ' ' teams up with rita moreno , hector eli ##zon ##do from ` ` chicago hope , ' ' and nestor carbon ##ell from ` ` lost . ' ' [SEP] moreno","[[hector, eli, ##zon, ##do], [nestor, carbon, ##ell]]",per:other_family,no_relation,20708
"boy ##zone version 2 . 0 west ##life ( created by simon cow ##ell and also managed by louis walsh like boy ##zone ; if i was ultra - cynical i may say that this almost feels like promotion for the down ##right evil x - factor and for boy ##zone ' s current comeback ) even recorded a music video inside free ##mas ##ons hall in london , mandy essentially showing you what is the driving force behind these manufactured ` five piece ' boy bands ( west ##life were originally five , but kerry kato ##na ' s ex brian mc ##fa ##dden left ) . [SEP] recorded","[[simon, cow, ##ell], [brian, mc, ##fa, ##dden]]",per:other_family,no_relation,30232
"he also gained notoriety during the wed ##tech scandal in the 1980s , initiating the congressional investigation that eventually en ##s ##nare ##d his nephew ##s , state sen ##s . clarence mitchell iii and michael mitchell . [SEP] gained","[[his], [clarence, mitchell, iii]]",per:other_family,no_relation,44153
"he also gained notoriety during the wed ##tech scandal in the 1980s , initiating the congressional investigation that eventually en ##s ##nare ##d his nephew ##s , state sen ##s . clarence mitchell iii and michael mitchell . [SEP] iii","[[clarence, mitchell, iii], [michael, mitchell]]",per:other_family,no_relation,44279
"bryan baldwin , a jet ##bl ##ue spokesman , told bloomberg news that the airline ' s board asked the 47 - year - old nee ##lem ##an to ` ` pursue a more strategic role . ' ' [SEP] told","[[bryan, baldwin], [nee, ##lem, ##an]]",per:other_family,no_relation,46089
"on monday night , jon and kate go ##ssel ##in , the richard burton and elizabeth taylor of the parental ##ly fix ##ated new millennium , announced to a not un ##sus ##pe ##cting world that they would be ending the 10 - year marriage that resulted in a pair of twins , a set of sex ##tu ##ple ##ts , ` ` jon & kate plus 8 ' ' and six consecutive covers of us weekly . [SEP] jon","[[kate, go, ##ssel, ##in], [elizabeth, taylor]]",per:other_family,no_relation,49286
"among the other potential appoint ##ees which include cu ##omo , who is divorced from caroline kennedy ' s cousin , kerry ; are rep ##s . ki ##rsten gill ##ib ##rand , steve israel , brian higgins , je ##rro ##ld nad ##ler , gregory meek ##s , ny ##dia ve ##la ##zquez and carolyn malone ##y , nassau county executive thomas su ##oz ##zi , and buffalo mayor byron brown . [SEP] gill","[[caroline, kennedy], [carolyn, malone, ##y]]",per:other_family,no_relation,59801
"along with wash ##burn and others , he performed some tests on mount mckinley , becoming part of the third successful ascent of the alaska ##n peak . [SEP] performed","[[wash, ##burn], [he]]",per:other_family,no_relation,62965
"boy ##zone version 2 . 0 west ##life ( created by simon cow ##ell and also managed by louis walsh like boy ##zone ; if i was ultra - cynical i may say that this almost feels like promotion for the down ##right evil x - factor and for boy ##zone ' s current comeback ) even recorded a music video inside free ##mas ##ons hall in london , mandy essentially showing you what is the driving force behind these manufactured ` five piece ' boy bands ( west ##life were originally five , but kerry kato ##na ' s ex brian mc ##fa ##dden left ) . [SEP] recorded","[[louis, walsh], [brian, mc, ##fa, ##dden]]",per:other_family,no_relation,63655

john dewey on social darwin ##ism john dewey on social darwin ##ism : [SEP] dewey,"[[social, darwin, ##ism], [john, dewey]]",per:alternate_names,no_relation,2378
"wi ##ede ##king wrote on june 9 to berth ##old hub ##er , head of the i ##g metal ##l trade union , and threatened legal proceedings because hub ##er had publicly ev ##oked ` ` difficulties ' ' at porsche , spoke ##sm ##en for the company and the union said . [SEP] wrote","[[berth, ##old, hub, ##er], [hub, ##er]]",per:alternate_names,no_relation,14216
"just so disappointed about boyd ' s departure , he has been at the heart of everything good we do as a team and is a top class player . it ' s a good move for boyd as forest are chasing promotion even if your team did batter them at the weekend . i expect george to play at the highest level in his career and he may well do so with forest so it ' s a good move for him . [SEP] heart","[[boyd], [him]]",per:alternate_names,no_relation,15415
"defense lawyer ivan fisher said remy ma , whose real name is remy smith , climbed into the car of make ##da barnes joseph after a party at a manhattan nightclub on july 14 , 2007 , and demanded joseph dump her purse ' s contents . [SEP] climbed","[[remy, ma], [joseph]]",per:alternate_names,no_relation,23633
"i ' m very surprised that his bf ##f and wing ##man frankie delgado did n ' t tag along on this trip . . . as much as brody is down with cora , i ' m sure he misses his buddy frankie really bad . [SEP] tag","[[frankie, delgado], [frankie]]",per:alternate_names,no_relation,53034
rudolph gi ##ulia ##ni tuesday called oil - rich venezuelan leader hugo chavez a dangerous foe of the united states - - even though gi ##ulia ##ni ' s law firm lo ##bbies for a u . s . branch of a chavez - controlled oil company . [SEP] lo,"[[gi, ##ulia, ##ni], [chavez]]",per:alternate_names,no_relation,56657
"po ##mp ##eo , who plays dr . meredith grey on abc ' s ` ` grey ' s anatomy , ' ' also calls the media ` ` ir ##res ##pon ##sible ' ' for ongoing speculation that she has an eating disorder . [SEP] po","[[po, ##mp, ##eo], [meredith, grey]]",per:alternate_names,no_relation,65727

"the broader top ##ix index of all first section issues on the tokyo stock exchange was down 3 . 55 points , or 0 . 41 percent , to 85 ##7 . 62 . [SEP] index","[[top, ##ix], [tokyo, stock, exchange]]",org:members,no_relation,1432
me ##co is a quasi - official body authorized by the philippine government to handle exchanges between the philippines and taiwan in the absence of formal diplomatic relations between the two countries . [SEP] body,"[[me, ##co], [taiwan]]",org:members,no_relation,3077
"the nik ##kei 225 average fell 112 . 05 points , or 0 . 74 percent , to close at 15 , 04 ##2 . 56 points on the tokyo stock exchange . [SEP] fell","[[nik, ##kei], [tokyo, stock, exchange]]",org:members,no_relation,17674
"` ` look at inter ##con ##ference play the last three years , and you see the reason why the afc is so heavily weighted , ' ' he said , rounding out his list with the nfc east , afc south , nfc south , and nfc north . [SEP] east","[[afc, south], [nfc, south]]",org:members,no_relation,20371
"the bench ##mark nik ##kei 225 index rose 265 . 95 pin ##ts , or 1 . 58 percent , to end morning trade at 17 , 104 . 12 points on the tokyo stock exchange . [SEP] rose","[[nik, ##kei], [tokyo, stock, exchange]]",org:members,no_relation,21142
royal caribbean ' s genesis ships schedule ! [SEP] ships,"[[royal, caribbean], [genesis, ships, schedule]]",org:members,no_relation,28357
"the broader top ##ix index of all first section issues on the tokyo stock exchange was up 16 . 07 points , or 0 . 95 percent , to 1 , 70 ##3 . 41 . [SEP] index","[[top, ##ix], [tokyo, stock, exchange]]",org:members,no_relation,41352
"the broader top ##ix index of all first section issues on the tokyo stock exchange was down 2 . 70 points , or 0 . 31 percent , to 880 . [SEP] index","[[top, ##ix], [tokyo, stock, exchange]]",org:members,no_relation,54905
"with the activation of a financial safety net by the european union ( eu ) and the international monetary fund ( im ##f ) this spring , greece avoided a bankruptcy , but doubts on the implementation of the terms of the deal and the whole plan to exit the crisis remain . [SEP] union","[[eu], [international, monetary, fund]]",org:members,no_relation,60948

"survivors include his wife of 58 years , jane call ##aghan gu ##de of washington ; five children , sharon gu ##de of rock ##ville , ad ##rien ##ne lewis of washington , gilbert gu ##de jr . of beth ##es ##da and gregory gu ##de and daniel gu ##de , both of cabin john , md . ; and three grandchildren . [SEP] gu","[[gregory, gu, ##de], [daniel, gu, ##de]]",per:siblings,no_relation,500
"besides her brother dexter scott king , yo ##landa king is survived by another brother , martin luther king ii , and her sister , the rev . bern ##ice king . [SEP] survived","[[yo, ##landa, king], [martin, luther, king, ii]]",per:siblings,no_relation,29396
"kaiser is survived by his wife , hannah gr ##ee ##ley kaiser , and three sons : robert g . kaiser , an associate editor of the washington post newspaper ; david kaiser , a professor of history in the strategy department at the u . s . naval war college ; charles kaiser , an author and journalist . [SEP] kaiser","[[david, kaiser], [charles, kaiser]]",per:siblings,no_relation,32989
holly mont ##ag says it ' s been tough for her sister heidi to deal with all the critics of her massive plastic surgery . [SEP] says,"[[holly, mont, ##ag], [her]]",per:siblings,no_relation,33561
holly mont ##ag says it ' s been tough for her sister heidi to deal with all the critics of her massive plastic surgery . [SEP] says,"[[holly, mont, ##ag], [her]]",per:siblings,no_relation,36776
"` ` the last year he had the opportunity for a victory lap and i think he was really grateful for it , ' ' joel bu ##ch ##wald said . [SEP] said","[[he], [joel, bu, ##ch, ##wald]]",per:siblings,no_relation,41430
"directed by ben still ##er ; written by justin the ##rou ##x , still ##er and eta ##n cohen , based on a story by still ##er and the ##rou ##x ; director of photography , john toll ; edited by greg hayden ; music by theodore shapiro ; production designer , jeff mann ; produced by stuart corn ##feld , still ##er and eric mcleod ; released by dream ##works pictures and paramount pictures . [SEP] directed","[[justin, the, ##rou, ##x], [designer]]",per:siblings,no_relation,42213
he ordered it to report back to him by may 24 . [SEP] ordered,"[[he], [him]]",per:siblings,no_relation,43992
"president raul castro will make a nationally televised address to law ##makers friday as they look at implementing reforms aimed at communist cuba ' s social and economic wo ##es , official media said . raul castro , 77 , was presiding over the first regular national assembly session since taking over officially five months ago from his brother , the ai ##ling fide ##l castro , 81 . [SEP] presiding","[[raul, castro], [castro]]",per:siblings,no_relation,48523
"survivors include four sons , the rev . jefferson de ##bla ##nc jr . of church point , louisiana , richard de ##bla ##nc of cote ##au holmes , louisiana , frank de ##bla ##nc of st . martin ##ville and michael de ##bla ##nc of parks , louisiana ; a daughter , barbara de ##bla ##nc romero of st . martin ##ville ; seven grandchildren ; and four great - grandchildren . [SEP] jr","[[jefferson, de, ##bla, ##nc, jr, .], [frank, de, ##bla, ##nc]]",per:siblings,no_relation,56200
"survivors include five children , sharon gu ##de of rock ##ville , ad ##rien ##ne gu ##de of d . c . , gilbert gu ##de jr . and gregory gu ##de , both of beth ##es ##da , and daniel gu ##de of cabin john , md . ; a brother , rear ad ##m . william call ##aghan of rock ##ville ; her stepmother , sarah call ##aghan of chevy chase ; and three grandchildren . [SEP] gu","[[ad, ##rien, ##ne, gu, ##de], [gregory, gu, ##de]]",per:siblings,no_relation,66225

"after a stint in the air force , sc ##hei ##der began acting at franklin and marshall college in lancaster , pa . , and by the time he graduated , he knew he wanted to be an actor . [SEP] acting","[[franklin], [he]]",per:schools_attended,no_relation,38755

but it was as andrew goodman ' s indo ##mit ##able mother that dr . goodman remained best known . [SEP] mother,"[[andrew, goodman], [goodman]]",per:parents,no_relation,10391
"she and others recall that the name - calling began long before he told his small circle of con ##fi ##dant ##s that he was gay , before problems at home made him a ward of the court , and before he summoned the courage to further assert his sexual orientation by wearing makeup and girl ' s boots with his school uniform . [SEP] recall","[[she], [he]]",per:parents,no_relation,15788

"we ' d put the afc west atop the charts , followed by the afc east , afc north , afc south , nfc south , nfc east , nfc west , and nfc north . [SEP] east","[[nfc, south], [nfc, north]]",org:member_of,no_relation,8631
the pennsylvania supreme court on thursday threw out more than five years ' worth of cases heard by former luz ##ern ##e county judge mark cia ##var ##ella . [SEP] threw,"[[pennsylvania, supreme, court], [luz, ##ern, ##e, county]]",org:member_of,no_relation,23156
"ip ##sco shares rose $ 15 . 06 , or 12 percent , to close at $ 145 . 96 on the new york stock exchange . [SEP] rose","[[ip, ##sco], [new, york, stock, exchange]]",org:member_of,no_relation,31708
"it stands with another piece of present luna ##cy in which a bar owner , also in ontario , is caught between conflicting jurisprudence : the ontario human rights commission says he must allow the smoking of medical marijuana outside his premises , but liquor control board of ontario regulations are clear he will lose his liquor - licence if he does . [SEP] says","[[ontario, human, rights, commission], [liquor, control, board, of, ontario]]",org:member_of,no_relation,43762
"he said the driver spoke in perfect peking ##ese and admitted that he was from beijing , that he had been brief ##ed by the taiwan research institute ( affiliated with the people ' s republic of china ' s national security ministry ) , that he had a master ' s degree in hydraulic dynamics from ts ##ing ##hua university , and that he was in taiwan to ` serve the broad masses by comparing the strengths and weaknesses between the capitalist and socialist systems . ' ' [SEP] brief","[[taiwan, research, institute], [national, security, ministry]]",org:member_of,no_relation,50076
"cart ##ier roads ##ter 18 ##kt yellow gold men ##s watch w ##6 ##200 ##5 ##v ##1 in cart ##ier watches series wo n ' t be wholesale in china replica watches wholesale , if you want to order , please contact with us at wholesale ##wa . . . @ hot ##mail . [SEP] watch","[[cart, ##ier, roads, ##ter, 18, ##kt, yellow, gold, men, ##s], [wholesale, ##wa]]",org:member_of,no_relation,50462
first ##group ' s shares jumped 4 . 8 percent to 58 ##8 pen ##ce ( us $ 11 . 45 ; euro ##8 . 81 ) on the london stock exchange . [SEP] jumped,"[[first, ##group], [london, stock, exchange]]",org:member_of,no_relation,58365
"the nuclear regulatory commission on wednesday said it sent a letter and inspectors to mall ##in ##ck ##rod ##t inc . , a unit of health care products company co ##vid ##ien ltd . , confirming its commitment to investigate a problem identified with isotope ##s extracted from generators used for diagnostic imaging by nuclear ph ##arm ##acies and hospitals . [SEP] said","[[nuclear, regulatory, commission], [co, ##vid, ##ien, ltd, .]]",org:member_of,no_relation,64688

"founded in 1989 in taiwan by dr . samuel no ##ord ##hoff , an american doctor , the nc ##f aims to help children and adults receive care and treatment for cl ##eft pal ##ate and cr ##ani ##of ##ac ##ial def ##or ##mity . [SEP] no","[[samuel, no, ##ord, ##hoff], [nc, ##f]]",org:founded_by,no_relation,20273
"the abc , formed only four months ago by veteran politician tom tha ##bane , managed to get 17 constituency seats to become the major opposition in the tiny country , while one going to the small alliance of congress parties ( ac ##p ) . [SEP] formed","[[abc], [tom, tha, ##bane]]",org:founded_by,no_relation,64843

"the cables also revealed that ra ##hul gandhi , a top official in the ruling congress party , warned in 2009 that home ##gr ##own hindu ex ##tre ##mist groups could pose a greater threat than established islamist militant groups , such as pakistan - based lash ##kar - e - tai ##ba , which has been blamed for the mumbai attacks . [SEP] groups","[[islamist], [lash, ##kar, -, e, -, tai, ##ba]]",org:political/religious_affiliation,no_relation,971
"many of them from the jai ##sh al - ma ##hdi ( ma ##hdi army ) and also bad ##r corps , ' ' he said referring to the two largest shi ##ite militias . [SEP] said","[[bad, ##r, corps], [shi, ##ite]]",org:political/religious_affiliation,no_relation,23845
"since the late 1980s be ' er ##i has worked with the jewish national fund ( j ##n ##f ) - - a quasi - governmental body that buys and develops land for jewish settlement - - to ev ##ic ##t palestinians in si ##l ##wan , the report said . [SEP] worked","[[jewish, national, fund], [jewish]]",org:political/religious_affiliation,no_relation,32579

ko ##rman was here on a visit to china at the invitation of the international department of the communist party of china ( cpc ) central committee from jan . 24 to 29 . [SEP] invitation,"[[communist, party, of, china], [jan, ., 24]]",org:founded,no_relation,21804
"australia ' s refusal to sell uranium to energy - starved india has remained a sticking point since the nuclear suppliers ' group , an informal body that govern ##s global nuclear trade , last year lifted a mora ##torium on sales to new delhi . [SEP] lifted","[[nuclear, suppliers, ', group], [last, year]]",org:founded,no_relation,58715

"lorraine roth ##man , a leader of the feminist health movement in the 1970s who suggested that women could undergo or perform g ##yne ##col ##ogical procedures without medical supervision , most controversial ##ly ending very early pre ##gnan ##cies with men ##st ##ru ##al extraction , died sept . 25 at her home in fuller ##ton , cal ##if . . [SEP] died","[[lorraine, roth, ##man], [fuller, ##ton]]",per:city_of_death,no_relation,30129
"dunn died at her home in alexandria , va . , wednesday after collapsing from a pulmonary em ##bol ##ism . [SEP] died","[[her], [alexandria]]",per:city_of_death,no_relation,32909

"argentina on thursday announced it had regained control of the national flagship carrier aero ##line ##as argentina ##s after signing a deal with a major stake ##holder , the spanish group mars ##ans . [SEP] mars","[[aero, ##line, ##as, argentina, ##s], [mars, ##ans]]",org:shareholders,no_relation,13030

"tree - planting has an almost mystical quality here : for decades , jews the world over have dropped coins into blue - and - white boxes of the jewish national fund , which has planted 240 million trees in the carmel forest and elsewhere across israel since its founding in 1901 . [SEP] fund","[[jewish, national, fund], [240, million]]",org:number_of_employees/members,no_relation,26499
"it ##w , which employs 60 , 000 workers in 52 countries , will make the acquisition through f ##ni ltd . , a wholly owned subsidiary . [SEP] it","[[it, ##w], [52]]",org:number_of_employees/members,no_relation,31421

a ruling democratic progressive party legislator demanded monday that defense minister lee j ##ye ` ` give the country an explanation ' ' over allegations of the widespread existence of sexual harassment in the military . [SEP] give,"[[lee, j, ##ye], [harassment]]",per:charges,no_relation,38130
"this spring , the church gave dil ##linger research to back his case as he pushed the legislature for changes limiting the use of psycho ##tro ##pic drugs on children in state care . [SEP] back","[[his], [drugs]]",per:charges,no_relation,60124

he pro ##claim ##s he must prepare the world for the coming ma ##hdi by way of a world totally under muslim control . [SEP] prepare,"[[ma, ##hdi], [muslim]]",per:religion,no_relation,14898
"the endorsement comes after a week in which thompson watched republican competitors wrap up endorsement ##s from prominent conservatives : rudy gi ##ulia ##ni from tel ##eva ##nge ##list pat robertson , mit ##t romney from activist paul we ##yr ##ich , john mccain from former presidential hopeful sen . sam brown ##back and mike hu ##ck ##abe ##e from donald wild ##mon , a methodist minister and founder and chairman of the american family association in tu ##pel ##o , mississippi . [SEP] wild","[[donald, wild, ##mon], [methodist]]",per:religion,no_relation,44599

i see from research that his grandparents were immigrants and his parent were apparently both born in the arizona territory . [SEP] immigrants,"[[his], [arizona]]",per:stateorprovince_of_birth,no_relation,42919

"now it has brought us will fe ##rrell in a sports business comedy , ` ` semi - pro , ' ' the story of a fictional aba team , the flint tr ##op ##ics , that is desperately trying to be one of the four franchises to merge into the nba in 1976 . [SEP] trying","[[aba], [1976]]",org:dissolved,no_relation,27429

"two others sentenced to death for the kurdish killings - - sultan hash ##im ahmad al - tai , the former defense minister who led the iraqi delegation at the cease - fire talks that ended the 1991 gulf war , and hussein rashid mohammed , a former deputy director of operations for the iraqi armed forces - - also will face trial in the latest case , he said . [SEP] al","[[hash, ##im, ahmad, al, -, tai], [minister]]",no_relation,per:title,461
"the president made the decision , along with myself yesterday , that dee dee myers ought to be our press secretary under this rest ##ructured approach to the press secretary ' s job . [SEP] ought","[[dee, dee, myers], [secretary]]",no_relation,per:title,564
"the name checks were adopted before the sept 11 , 2001 , terrorist attacks , but only after the attacks did every application go through the process , said christopher bentley , spokesman for the us bureau of citizenship and immigration services . [SEP] bentley","[[christopher, bentley], [spokesman]]",no_relation,per:title,1030
"in january 1979 , when bo ##lin had reluctantly retired after 40 years as a judge , constance baker mo ##tley , a black woman and a federal judge , called her a role model . [SEP] called","[[bo, ##lin], [judge]]",no_relation,per:title,3576
chris sim ##co ##x president minute ##man civil defense corps [SEP] corps,"[[chris, sim, ##co, ##x], [president]]",no_relation,per:title,5744
"the group has forward ##ed three finalists to the board ' s 17 - member executive committee , led by bond . [SEP] committee","[[executive], [bond]]",no_relation,per:title,5870
"mc ##nai ##r was remembered as a progressive governor at a time of racial change and social and political up ##hea ##val , but the deaths on feb . 8 , 1968 , of three black college students from state highway patrol gunfire , and the injuring of 27 others , put an end to his hope of higher office . [SEP] remembered","[[mc, ##nai, ##r], [governor]]",no_relation,per:title,7120
"bo ##lin was sworn in by mayor fi ##ore ##llo h . la ##guard ##ia in a surprise ceremony in 1939 , becoming the first black female judge in the united states , according to the city ' s law department . [SEP] sworn","[[bo, ##lin], [judge]]",no_relation,per:title,7678
"` ` i ' m glad i ' ve come back for this purpose , ' ' bush told ` ` meet the press ' ' host david gregory during his appearance on the nbc program . [SEP] gregory","[[host], [david, gregory]]",no_relation,per:title,8047
"in january 1979 , when bo ##lin had reluctantly retired after 40 years as a judge , constance baker mo ##tley , a black woman and a federal judge , called her a role model . [SEP] called","[[judge], [her]]",no_relation,per:title,9760
"president ja ##lal tal ##aba ##ni , a ku ##rd , said former defense minister sultan hash ##im ahmad al - tai deserved to be spared because he had been carrying out orders under threat of death by saddam and because he had engaged in official contact with the kurdish community under the ousted regime . [SEP] deserved","[[minister, sultan], [he]]",no_relation,per:title,9815
"well - regarded actor justin the ##rou ##x ' s ( david lynch ' s ` ` mu ##lho ##lland dr , ' ' tv ' s ` ` six feet under ' ' ) directing debut , ` ` dedication , ' ' is an interesting one . [SEP] the","[[actor], [justin, the, ##rou, ##x]]",no_relation,per:title,10131
"president ja ##lal tal ##aba ##ni , a ku ##rd , said former defense minister sultan hash ##im ahmad al - tai deserved to be spared because he had been carrying out orders under threat of death by saddam and because he had engaged in official contact with the kurdish community under the ousted regime . [SEP] deserved","[[minister, sultan], [he]]",no_relation,per:title,11370
"they called a press conference of their own : ` ` it has been 27 days since the election and this is the fifth day ( pali ##n ) has not been in the state , ' ' bill mca ##llis ##ter , pali ##n ' s spokesman , told reporters at the news conference . [SEP] mca","[[bill, mca, ##llis, ##ter], [spokesman]]",no_relation,per:title,12517
"but gonzales , who has served bush in various capacities since the president was elected governor of texas in 1994 , has said he has no plans to step down . [SEP] gonzales","[[gonzales], [governor]]",no_relation,per:title,13731
"president ja ##lal tal ##aba ##ni , a ku ##rd , said former defense minister sultan hash ##im ahmad al - tai deserved to be spared because he had been carrying out orders under threat of death by saddam and because he had engaged in official contact with the kurdish community under the ousted regime . [SEP] al","[[minister, sultan], [hash, ##im, ahmad, al, -, tai]]",no_relation,per:title,14320
"iranian parliament speaker g ##hol ##am ali had ##dad ad ##el said on wednesday that iran will continue its talks with the international atomic energy agency ( ia ##ea ) and the european union ( eu ) , iran ' s press tv channel reported on its website . [SEP] ad","[[speaker], [g, ##hol, ##am, ali, had, ##dad, ad, ##el]]",no_relation,per:title,15026
"sitting before a giant screen where chavez ' s speeches are replay ##ed , rodriguez and his guests , usually staunch foe ##s of chavez , di ##sse ##ct the president ' s statements and declare his government anti - democratic and inc ##omp ##ete ##nt . [SEP] staunch","[[chavez], [president]]",no_relation,per:title,16646
"in defending his selection for schools chancellor , mayor michael r . bloomberg has called cat ##hl ##een p . black , a publishing executive with no education experience , ` ` exactly the right person for the job ' ' and suggested that her skills as a manager were un ##ri ##vale ##d . [SEP] black","[[cat, ##hl, ##een, p, ., black], [executive]]",no_relation,per:title,16654
the scottish church worker revealed a soaring voice behind her fr ##ump ##y appearance when she appeared on the tv show ` ` britain ' s got talent ' ' in april . [SEP] revealed,"[[worker], [she]]",no_relation,per:title,17708
the scottish church worker revealed a soaring voice behind her fr ##ump ##y appearance when she appeared on the tv show ` ` britain ' s got talent ' ' in april . [SEP] revealed,"[[worker], [her]]",no_relation,per:title,18457
"the president ' s press secretary , dee dee myers , claims that this was a vote against washington , not a vote against president clinton , but the results were a stinging re ##bu ##ke to the president . [SEP] secretary","[[president], [dee, dee, myers]]",no_relation,per:title,18949
"in defending his selection for schools chancellor , mayor michael r . bloomberg has called cat ##hl ##een p . black , a publishing executive with no education experience , ` ` exactly the right person for the job ' ' and suggested that her skills as a manager were un ##ri ##vale ##d . [SEP] called","[[mayor], [cat, ##hl, ##een, p, ., black]]",no_relation,per:title,19549
"flowers ran in the democratic primary for governor in 1966 when wallace ' s wife , lu ##rle ##en wallace , was her husband ' s stand - in because alabama law at the time barred governors from running for a second term . [SEP] stand","[[her], [stand, -, in]]",no_relation,per:title,20470
"cat ##hay pacific director and chief operating officer philip chen said , ` ` as hong kong ' s airline , cat ##hay pacific is proud to be the first title sponsor of the hong kong international races . [SEP] director","[[director], [philip, chen]]",no_relation,per:title,21877
"urgent ¥ ¥ ¥ russian planes in venezuela a warning to us : chavez the presence of two russian tu - 160 strategic bombers in venezuela is a ` ` warning ' ' to the us ` ` empire , ' ' president hugo chavez said thursday . [SEP] said","[[chavez], [president]]",no_relation,per:title,23867
"but a spectacle is exactly what bloomberg has unleashed , and one week after announcing his choice of cat ##hl ##een p . black , a publishing executive , to succeed joel i . klein at the helm of the country ' s largest school system , the mayor ' s aide ##s are trying to fen ##d off growing skepticism about her selection . [SEP] black","[[cat, ##hl, ##een, p, ., black], [executive]]",no_relation,per:title,23901
"the buckingham mp , who pledged to be ` ` imp ##art ##ial ' ' upon winning the job , received 322 votes to his rival and fellow conservative mp sir george young ' s 271 . [SEP] young","[[mp], [george, young]]",no_relation,per:title,24364
"sheldon ' s life after elected office has not been without irony : he was appointed to the dc ##f ' s top job by a governor , charlie cr ##ist , who beat him in his first statewide race , for education commissioner in 2000 . [SEP] governor","[[governor], [him]]",no_relation,per:title,24544
"white house press secretary dee dee myers reacted sharply yesterday to the murder over the weekend of a well - known haitian priest , jean marie vincent , a supporter of ari ##sti ##de . [SEP] myers","[[secretary], [dee, dee, myers]]",no_relation,per:title,25655
"natalie , after months of open speculation and reports that dee dee myers was on her way out as press secretary , she ' s fought her way back and carved out a bigger role in the process . [SEP] fought","[[secretary], [she]]",no_relation,per:title,26213
"ny - schools - chief ( new york ) - - cat ##hl ##een p . black , mayor michael r . bloomberg ' s choice to be the next chancellor of new york city ' s public - school system , has during more than 40 years in the media business broken numerous glass ceilings - - and amassed a fortune - - with quick and cold - blooded decision making , crystal - clear goal setting , and an all - surpassing attention to the bottom line . [SEP] black","[[cat, ##hl, ##een, p, ., black], [mayor]]",no_relation,per:title,26248
* al hubbard was director of the national economic council and assistant to the president from 2005 to 2007 . [SEP] director,"[[al, hubbard], [director]]",no_relation,per:title,26708
"ny - schools - chief ( new york ) - - cat ##hl ##een p . black , mayor michael r . bloomberg ' s choice to be the next chancellor of new york city ' s public - school system , has during more than 40 years in the media business broken numerous glass ceilings - - and amassed a fortune - - with quick and cold - blooded decision making , crystal - clear goal setting , and an all - surpassing attention to the bottom line . [SEP] black","[[cat, ##hl, ##een, p, ., black], [chancellor]]",no_relation,per:title,27999
"in the early 1960s , ro ##ra ##back represented este ##lle gr ##is ##wo ##ld , then the executive director of planned parent ##hood in connecticut , and dr charles bu ##xton , the chief of ob ##ste ##trics and g ##yne ##cology at yale university ' s school of medicine , as their case rose through the state courts . [SEP] represented","[[ro, ##ra, ##back], [executive, director]]",no_relation,per:title,28469
"` ` i am frank to say that your column this weekend strikes me as less than a friendly act , ' ' he writes to the humor ##ist art bu ##ch ##wald in 1967 , about a column in which sc ##hl ##es ##inger had been criticized . [SEP] bu","[[humor, ##ist], [art, bu, ##ch, ##wald]]",no_relation,per:title,29581
mca ##llis ##ter said he has never heard pali ##n reprise those 1997 remarks about dinosaurs and that pali ##n has preferred not to discuss her views on evolution publicly - - though a former campaign aide said that pali ##n privately made a similar reference during her 2006 race for alaska governor . [SEP] said,"[[mca, ##llis, ##ter], [governor]]",no_relation,per:title,31868
"with that characteristic ##ally sar ##don ##ic qui ##p , humor columnist art bu ##ch ##wald revolution ##ized the obituary format . [SEP] bu","[[humor, columnist], [art, bu, ##ch, ##wald]]",no_relation,per:title,31889
"iran ' s top nuclear ne ##go ##tia ##tor ali la ##ri ##jan ##i has cancelled a visit to germany , where he was due to take part in a security conference , state news agency ir ##na reported friday . [SEP] la","[[ne, ##go, ##tia, ##tor], [ali, la, ##ri, ##jan, ##i]]",no_relation,per:title,32190
"flowers ran in the democratic primary for governor in 1966 when wallace ' s wife , lu ##rle ##en wallace , was her husband ' s stand - in because alabama law at the time barred governors from running for a second term . [SEP] ran","[[flowers], [governor]]",no_relation,per:title,32737
"that seems to be the impetus for ms ##nbc ' s decision , announced on tuesday , to remove dan abrams , the legal analyst who hosts the 9 pm hour , and replace him beginning on sept 8 with mad ##do ##w , who has emerged this year as a popular political commentator . [SEP] abrams","[[dan, abrams], [analyst]]",no_relation,per:title,34809
"the training program is controversial within pakistan ' s military , said ma ##hm ##ood shah , a security analyst and retired army general . [SEP] shah","[[ma, ##hm, ##ood, shah], [analyst]]",no_relation,per:title,37794
the taipei - based china times reported wednesday that defence minister lee j ##ye had approved two arms packages for an estimated 230 billion taiwan dollars ( 6 . 95 billion us ) . [SEP] j,"[[minister], [lee, j, ##ye]]",no_relation,per:title,38740
